frame,fps,mean,std,meandiff,stddiff,spacial0,spacial1,spacial2,spacial3,spacial4,spacial5,spacial6,spacial7,spacial8,spacial9,central0,central1,central2,central3,central4,central5,central6,hu0,hu1,hu2,hu3,hu4,hu5,red0,red1,red2,red3,red4,red5,red6,red7,green0,green1,green2,green3,green4,green5,green6,green7,blue0,blue1,blue2,blue3,blue4,blue5,blue6,blue7,nsift,nsurf
5411,29,33.85137,36.53128,9.097691,12.72465,11699033,4209873773,2796671800,1818179625267,1006271254168,854063800876,872358766840877,434555683117658,307290438037662,292871697380416,303264915256.928,-105534623.749023,185515113397.707,-168111665828,-6994877135.04688,7733188103.75781,11089197067.75,0.003571,1e-06,0,0,0,0,201377,80859,46452,15190,1665,57,0,0,178581,73995,42822,31836,16466,1862,38,0,217778,91758,31509,4204,340,11,0,0,,
5412,29,34.17496,36.76289,8.881062,12.65001,11810866,4248786104,2822656463,1834715615176,1015372917983,862717487059,880226424200318,438460209513871,310359439390785,296129883635777,306277026714.875,-36414098.169312,188136172859.375,-143005163523,11203529468.625,26860753875.9453,26053562571.1875,0.003544,1e-06,0,0,0,0,197405,82052,47420,16762,1896,65,0,0,176235,77173,41824,30687,17453,2144,81,3,215079,95072,30565,4366,451,65,2,0,,
5413,29,34.53823,37.2092,9.064505,13.01456,11936413,4295314790,2853277526,1855229039408,1026723388739,872414662802,890192425922762,443446910868075,313951225856885,299566222123532,309561245809.308,-27709551.785522,190367833459.158,-202261901609.25,-6686224300.85938,26307368930.2812,13444208553.0625,0.003509,1e-06,0,0,0,0,194101,82657,47885,18436,2351,158,12,0,176057,77495,40824,29609,18655,2738,204,18,214282,96090,29724,4549,719,189,45,2,,
5414,29,35.15031,37.85507,9.297416,13.56614,12147948,4369789436,2904312615,1885597300386,1044829162267,888903313765,903860581284734,450856711259823,319821900404297,305533047755931,313721975024.285,106663959.587524,194544746733.915,-116049861630.125,-25711385435.2344,19751013924.0859,-7495546161.625,0.003444,1e-06,0,0,0,0,191190,82839,48318,20186,2829,229,9,0,174026,76879,42727,28342,19398,3644,508,76,214943,95277,29450,5123,686,118,3,0,,
5415,29,35.25152,38.12867,9.48375,13.77962,12182926,4380090713,2912552544,1890448363727,1047172463547,891856838926,906661865054999,451967205076207,320678280397815,306723380027172,315687534176.788,31214466.202393,195557581952.686,-1722549646.625,-1692663199.79688,16750889123.5234,5324715395,0.003444,1e-06,0,0,0,0,190313,82556,47532,21681,3237,247,32,2,174558,75412,43113,28122,19805,3906,622,62,217941,92617,28429,5408,1009,170,23,3,,
5416,29,35.14463,37.85532,9.51101,13.87877,12145985,4367265437,2903549720,1885821115647,1043845988415,888259534812,904955351320307,450720097535695,319320357744321,305179170391004,315507353756.564,-167513723.116333,194153542048.788,-9548693209.875,26949263195.4375,13821747244.9922,10454235315.6875,0.003455,1e-06,0,0,0,0,190507,81253,47647,22474,3531,181,7,0,174449,75894,43593,27887,19354,3858,516,49,218006,92670,28353,5339,1011,191,30,0,,
5417,29,34.96082,37.67673,9.539586,13.8202,12082458,4345210657,2888953184,1877954867933,1038882338937,883884558698,902091073465897,448979568464641,317830986912469,303696704243834,315288094855.339,-71006705.987793,193126891727.94,-51179798197.875,5806922727.375,-6189423140.40625,2687042538.3125,0.003483,1e-06,0,0,0,0,190739,81030,47283,22576,3707,249,16,0,175426,75674,43341,28117,18679,3786,513,64,219984,90733,28550,5151,996,177,9,0,,
5418,29,34.95839,37.69311,9.489809,13.76615,12081620,4344463443,2888344453,1879079988095,1038567948741,882764976513,903532816361733,449190383992205,317397076838789,302974088328553,316842257760.54,-59891470.025757,192250485974.821,-39181998429.25,3117073252.82812,-10207518029.1094,9703360489.25,0.003488,1e-06,0,0,0,0,190527,81438,47115,22759,3422,311,28,0,176654,75071,42765,28679,18080,3764,505,82,219139,89797,29554,5887,1035,175,13,0,,
5419,29,34.73527,37.32908,9.563368,13.89427,12004510,4315072871,2869048840,1867352771461,1031253948063,875759587046,898643261444303,446256765166343,314757360091837,300178805672356,316281225680.274,-38025958.265381,190063857165.701,37957454620.625,-8691172079.625,-20022651603.2031,24779794784.4375,0.003514,1e-06,0,0,0,0,188419,83488,47492,22639,3242,286,33,1,176011,76416,44219,27777,16920,3703,514,40,218952,90558,29296,5762,912,114,6,0,,
5420,29,33.83985,36.57843,9.28656,13.50663,11695051,4203356474,2795079180,1821362105508,1004607212282,851394563268,877947157259378,435300799605078,305989124416016,291161240992572,310620027725.038,18675934.821167,183379723275.47,43537457334,-12248928823.2656,-22303056520.9844,26391655152.5,0.003612,1e-06,0,0,0,0,189973,85859,46012,20518,3008,210,20,0,178343,79041,42128,26024,16169,3534,353,8,222882,88295,28217,5462,699,45,0,0,,
5421,29,33.26467,36.12096,9.044352,13.1156,11496271,4129875685,2747791805,1791188934691,986954066185,836427783549,864577568278507,428041436163319,300410033310695,285822494438477,307588454713.256,-151975670.812256,179661793635.822,124060803308,27952948160.6562,7618429224.01562,18878852302.75,0.003687,1e-06,0,0,0,0,192340,86657,44397,19343,2728,131,4,0,179818,80151,41228,25259,15744,3175,222,3,225176,87709,27302,4613,695,104,1,0,,
5422,29,33.055,35.74293,8.889308,12.91241,11423808,4104137628,2730279832,1781250068868,980767274447,829641442090,860502823254036,425647690164587,298008251363045,282959081102122,306790267935.993,-117925433.873169,177107019152.749,131710784413.5,15258810874.0312,6155970494.27344,18686609628.6875,0.003708,1e-06,0,0,0,0,190255,89856,44275,18759,2399,56,0,0,178652,82900,41088,24753,15266,2778,160,3,222625,90412,28001,4079,457,26,0,0,,
5423,29,31.91282,34.90462,8.794112,12.78572,11029071,3964075611,2637194837,1724834646193,947753625207,800134880991,835659135756117,412342621012533,287544134374477,272397661060943,300064105707.312,-108595900.001709,169547172534.009,19528365499,-9793701416.90625,11087379566.6328,-6917087329.59375,0.003861,1e-06,0,0,0,0,192295,91037,42804,17472,1927,65,0,0,183412,84399,36799,24421,14324,2127,118,0,226863,89059,26270,3084,309,13,2,0,,
5424,29,31.53234,34.53941,8.480272,12.35316,10897577,3916169245,2604628085,1703994496095,935900101109,788212453025,825653806477405,407188561347929,283210344520387,267610350012203,296674175671.123,-102865526.633301,165680723157.823,77313248270.5,-8950868861.54688,6333740447.8125,21176615620.7188,0.003893,1e-06,0,0,0,0,192479,91458,43085,16925,1565,78,10,0,185176,84704,35853,24304,13622,1890,51,0,226561,89448,26343,3023,219,6,0,0,,
5425,29,31.14238,34.32471,8.428594,12.3146,10762805,3867862382,2572965751,1683542496130,924552645882,777178598015,816022130387792,402400450838578,279252124757850,263297140870891,293536878998.526,-101980720.19873,162083113536.837,23773705144.875,4580234878.64062,3817503649,8665887441.59375,0.003933,1e-06,0,0,0,0,192536,92769,42120,16479,1616,79,1,0,187571,83209,35654,24384,13057,1700,25,0,229203,87722,25288,3098,286,3,0,0,,
5426,29,31.13343,34.36195,8.33809,12.23263,10759715,3869505643,2572131723,1685090546447,925143689193,777371106489,817018424369593,402938417060699,279617688757287,263534915407689,293504066581.237,130506530.83728,162497794281.107,-94172218858.625,20231759435.9453,-9907627969.44531,11918123848.7812,0.003939,1e-06,0,0,0,0,192721,89809,44161,16778,1944,173,14,0,187213,84374,35920,23366,12904,1630,184,9,228424,88500,24796,3505,357,18,0,0,,
5427,29,31.2733,34.57807,8.535422,12.71095,10808053,3887516202,2583923604,1691432956718,929296232687,780756883438,819100415194326,404290040404601,280812527601177,264596111285136,293143901250.516,-107506846.867188,163008137081.154,-166140502220.75,-10130239372.25,35827558178.7969,-4486639119.875,0.003905,1e-06,0,0,0,0,193209,89169,44024,16909,2051,228,10,0,186158,84266,37800,23378,11863,1713,319,103,228506,87215,25302,4064,465,48,0,0,,
5428,29,31.48202,34.91569,8.759352,12.88871,10880187,3915789983,2601170416,1703616867371,936276633765,787659505042,824763722455607,407356179847449,283576566269635,267585418277266,294320208134.983,112847329.275757,165787148153.868,-221924366463.625,-15639082429.1406,43179377748.4062,5655846881.8125,0.003887,1e-06,0,0,0,0,194466,88150,43391,16822,2376,359,35,1,184634,83788,40029,23592,11086,1864,399,208,228913,86031,25286,4634,582,142,12,0,,
5429,29,32.20999,35.44069,9.151522,13.36777,11131773,4005643088,2660401241,1739954366918,957301632862,806492931643,840739242105986,415820437625440,290219908631730,274345812614339,298568834852.068,-13777928.201416,170679143209.267,-236994340382.75,-4281231680.34375,19099872687.8906,18910240901.5312,0.003787,1e-06,0,0,0,0,192094,86952,45579,17819,2766,280,107,3,179817,84903,43145,24557,10380,2037,575,186,224684,87581,27338,4986,803,145,59,4,,
5430,29,32.26431,35.52995,9.220058,13.58026,11150545,4011294797,2664903513,1743623971151,958595935430,807582758945,843413421609881,416650846896574,290494602644440,274622144324133,300601594357.823,-75913901.483154,170689160147.834,-114225356017.875,-8663467738.48438,11230517114.5547,28353942700.5625,0.003791,1e-06,0,0,0,0,193638,86700,44792,17464,2606,284,116,0,180219,82839,44443,25504,9922,1944,535,194,224227,86680,28213,5414,838,180,47,1,,
5431,29,32.05587,35.347,9.417101,14.04322,11078507,3984688957,2647891792,1734357616727,952296515088,802903552310,840392579057665,414454202972620,288747135622052,273200572107562,301154922172.784,-90406986.729126,170026672587.762,-53974644660.25,-12368225177.2344,4063781276.89062,20604133384.1562,0.003839,1e-06,0,0,0,0,194130,87987,43269,17454,2416,213,117,14,179602,83923,45000,25090,9392,1771,569,253,224256,88082,27031,5305,737,161,28,0,,
5432,29,32.03595,35.32522,9.374534,14.10137,11071626,3982028714,2646652032,1733806860566,951816211403,801816867172,840500161205744,414403783836437,288346362867273,272543822150520,301627641441.321,-80500732.186523,169139518922.544,-49236110863.25,-1682728132.21875,2837390925.63281,5972363293.09375,0.00384,1e-06,0,0,0,0,197431,85036,43376,16893,2419,365,76,4,179447,82672,46629,25733,8653,1560,585,321,223712,88106,27471,5311,877,115,8,0,,
5433,29,31.74002,35.18104,9.402648,14.22651,10969351,3943863458,2622031662,1718802403524,942765799014,795435584948,834271071097178,410881733995732,286002218205962,270793774932954,300846229512.637,54160241.49585,168684737379.125,-27593690266.125,-6888672669.45312,-10450766461.1875,16521709532.6875,0.003902,1e-06,0,0,0,0,198657,86391,42198,15754,2186,366,47,1,181571,81262,46389,25558,8412,1589,500,319,224427,88106,26675,5407,864,113,8,0,,
5434,29,31.16852,34.79163,9.416435,14.33445,10771839,3872372684,2574330898,1690399054208,925458436520,780126764168,822142003300922,403990795430564,280420079785410,265275261590578,298318258738.502,11198681.373657,164894808659.058,-25323478593.75,-876384557.59375,-33353453280.9609,19529950320.1562,0.003992,1e-06,0,0,0,0,203319,84934,41226,13562,2231,314,14,0,183214,81929,45844,24337,7785,1778,534,179,226911,86440,25730,5610,853,56,0,0,,
5435,29,30.67607,34.31299,9.363137,14.30678,10601651,3809567466,2534566528,1664109288784,910798388489,766910171280,810159879114150,397852913433629,275587796605107,260318496300820,295190025359.307,34377724.88623,160964221459.734,38017885838.875,-15081920148.9688,-7985892768.65625,6785799891.8125,0.004058,1e-06,0,0,0,0,204497,86350,39810,12857,1946,139,1,0,185322,82016,45661,23412,7002,1614,439,134,226667,86283,25927,5736,933,54,0,0,,
5436,29,29.49056,33.39082,9.260417,14.29312,10191939,3660226887,2436482214,1601304023963,874973754602,737518714250,781246273672089,382764227884408,264846888681478,250448867564868,286808238193.706,-39106972.239014,155053927212.093,167963404526.375,-14995265373.6719,792106634.617188,3539988976.65625,0.004254,2e-06,0,0,0,0,208620,86730,37220,11486,1456,88,0,0,190481,82232,43644,21141,6118,1470,421,93,231886,84224,23506,4999,909,75,1,0,,
5437,29,28.68469,32.61594,9.062769,14.04639,9913428,3558615017,2370847056,1558031022425,850933630170,716305143604,760983867660857,372508408047612,257051339522776,242712613222530,280597944864.149,-127368759.113037,149304933087.127,246742821773.25,-11244076277.8047,-19201271830.75,-9507019124.375,0.004374,2e-06,0,0,0,0,213604,84883,36324,9626,1106,57,0,0,192925,82469,43787,19509,5150,1336,345,79,234906,83177,22025,4545,852,93,2,0,,
5438,29,27.33362,31.20855,8.648113,13.45046,9446500,3386002248,2259660277,1484282827944,809852032231,681145886751,726459679722288,354976046405823,244059869012373,230192378528575,270604616600.005,-100307539.105591,140621399644.483,442565199473.375,-1528678332.70312,-41986895279.3906,-16850802789.4062,0.004608,2e-06,0,0,0,0,213331,87924,35672,7989,644,40,0,0,196607,85025,41481,17112,3827,1203,316,29,242475,81318,17708,3280,734,84,1,0,,
5439,29,26.11587,29.94694,7.979274,12.40369,9025643,3235623453,2158555761,1419045933127,773885806596,649267299319,694907880053109,339421205751948,232721781943120,218907974619189,259099862846.617,60202713.832031,133031173721.49,420242119591.375,1691740533.49219,-64336760230.7891,-537741887.75,0.004814,2e-06,0,0,0,0,215382,89042,34612,6085,434,44,1,0,204087,82887,39574,14793,3005,1029,213,12,244621,82182,15755,2506,500,36,0,0,,
5440,29,25.30043,28.91185,7.461583,11.69833,8743828,3133176524,2090098049,1374799680124,749056999068,626693453777,673721395403108,328679163565040,224548939133090,210571731461417,252088308108.823,112012960.656372,127082773599.667,427682300550.25,-29045465423.6875,-67722271918.9844,13875178708.0938,0.004959,3e-06,0,0,0,0,218252,87955,34062,5017,303,11,0,0,207822,82017,39569,12975,2443,704,67,3,247734,81551,14088,1976,244,7,0,0,,
5441,29,23.86862,27.24157,7.017969,11.00185,8248994,2956841636,1972296784,1297766858668,707010227215,588802324874,636076733107820,310293952672287,211039265837239,196839892007512,237890653110.916,42898898.34729,117235173270.211,350600030544.625,-26929150420.3828,-36708794278.0859,-843018571.75,0.005219,3e-06,0,0,0,0,218968,91927,31029,3440,222,14,0,0,215450,80874,36847,10242,1844,324,19,0,255579,77179,11596,1129,115,2,0,0,,
5442,29,23.04252,26.33149,6.523252,10.33712,7963496,2857494172,1904021071,1255011274296,683232945540,566920070399,615323662015768,300085253023126,203398152116254,188949011773189,229673540339.21,24325387.783203,111680783682.213,170592552443.125,2609682840.65625,-38055958286.4922,-2284281452.34375,0.005383,3e-06,0,0,0,0,219745,93165,29409,3159,116,6,0,0,222627,77311,35680,8636,1178,164,4,0,257637,76021,10985,878,76,3,0,0,,
5443,29,23.02752,26.00397,6.417471,10.21402,7958312,2856796149,1901655380,1254124678005,682476723094,565051456862,614471521020687,299574439423900,202728859744382,187925706586706,228620244785.841,-160721417.993408,110646906715.82,142575351579.5,14099936957.8516,-30915500894.1875,26851428544.9062,0.005357,3e-06,0,0,0,0,215523,95577,30992,3342,148,18,0,0,217396,84016,35971,7221,883,105,8,0,257205,77613,9776,942,62,2,0,0,,
5444,29,22.40754,25.67034,7.0325,10.82441,7744046,2780037572,1852166299,1220263108038,664893608442,549856434299,597760537970498,291847410290074,197389364328684,182621252169235,222256523142.759,-16168800.049683,106868363315,122009223503.5,5096223536.30469,3959858711.21094,-9573993158.5625,0.005488,4e-06,0,0,0,0,218921,92676,29889,3945,158,11,0,0,223066,79594,35839,6276,759,66,0,0,259384,74840,10184,1116,75,1,0,0,,
5445,29,22.29455,25.00898,6.907488,10.96245,7704996,2766386119,1842607628,1212733968679,661493699410,547613790672,593124221695405,289965019295298,196577276749772,182112891183404,219496313604.827,-72401969.25,106964260060.461,91658505301.5,-1682545584.90625,-2237664816.65625,-5784921266.84375,0.005499,4e-06,0,0,0,0,212402,102835,27033,3183,143,4,0,0,218990,86559,34389,4934,677,51,0,0,261341,74912,8540,782,25,0,0,0,,
5446,29,21.78604,24.57569,6.358397,10.18878,7529254,2703547065,1801048040,1183964312139,646738619718,536771875466,578320136401827,283252137809872,192775574752404,179077116577064,213195264811.056,32034647.818726,105949108378.073,86209634076.5,16930422251.4453,20300409158.0781,-9789270887.96875,0.00563,4e-06,0,0,0,0,215155,101400,26031,2914,98,2,0,0,223107,84319,32804,4630,729,11,0,0,266494,70315,7909,828,54,0,0,0,,
5447,29,22.32313,24.83854,6.441314,10.27767,7714874,2772111596,1844668172,1214973503196,662837895756,550523087730,593869581395888,290519002368372,197850638116700,183969350792798,218897261292.676,10994062.813232,109452933533.078,-3683386726.875,4354338212.99219,31205659661.3672,-5281006463.65625,0.005517,3e-06,0,0,0,0,207937,107239,27331,2937,154,2,0,0,215258,92471,32277,4970,619,5,0,0,259823,76413,8290,993,79,2,0,0,,
5448,29,21.64507,24.29687,6.415295,10.26275,7480536,2688935243,1788515014,1176999583469,642823880765,536134033514,574365806011367,281375350433149,192716726794021,180087466146688,210441473054.523,-71368155.563721,108519494221.171,-5154566377.5,18824937034,33420189782.5938,11966488819.875,0.0057,3e-06,0,0,0,0,214075,103715,25215,2477,117,1,0,0,220291,89527,30157,5016,605,4,0,0,267396,70294,7031,857,22,0,0,0,,
5449,29,21.39352,24.27533,6.448915,10.27974,7393601,2656426391,1768288641,1161692349205,635355984498,531951679565,566351636598695,277862173151412,191158620313412,179383085608377,207272280986.376,32464489.559692,109039391237.617,29849783190,2999456553.41406,19648449838.375,2247173935.15625,0.005786,3e-06,0,0,0,0,216568,99990,25981,2819,239,3,0,0,221675,88213,29239,5832,630,11,0,0,274967,62538,7110,932,52,1,0,0,,
5450,29,21.29423,24.23661,6.5364,10.41435,7359287,2643198389,1760042144,1158306000607,632099611088,531044278196,566193391165787,277012911382852,190733015156392,179677021918532,208961624771.108,-45943174.648926,110113779269.118,66996762486.125,26227364960.7656,22467141602.9453,3353225825.40625,0.005891,3e-06,0,0,0,0,215183,101554,25830,2812,218,3,0,0,221309,89272,28194,6230,579,16,0,0,277288,60748,6661,829,72,2,0,0,,
